id,Station_Id_C,time,Lat,Lon,Alti,City,Station_Name,Cnty,VAP,RHU,PRS,TEM,True_PWV,dataset,Predicted_PWV,formatted_time
1489,Q5532,2025/6/3 0:00,29.84,109.67,655.8,恩施土家族苗族自治州,金盆村,宣恩县,18.65,91,936.1,17.9,37.063,train,36.89238826,2025/6/3 0:00
1490,Q6577,2025/6/3 0:00,29.84,112.47,35.7,荆州市,大垸,石首市,26.86,98,1004.1,22.6,51.7606,test,50.27212521,2025/6/3 0:00
1491,Q0600,2025/6/3 0:00,29.84,113.53,26,荆州市,洪湖石码头,洪湖市,22.71,87,1004.3,21.8,39.79,train,40.9178624,2025/6/3 0:00
1492,Q8106,2025/6/3 0:00,29.84,113.89,41,咸宁市,舒桥,嘉鱼县,23.37,94,1002.9,21,51.9585,train,51.31592884,2025/6/3 0:00
1493,P2127,2025/6/3 0:00,29.85,111.39,228,常德市,芦茅,澧县,23.9,91,982.1,21.9,45.0675,train,44.43254394,2025/6/3 0:00
1494,Q6661,2025/6/3 0:00,29.85,112.71,24.2,荆州市,监利大垸,监利市,22.2,80,1004.3,22.8,41.5625,train,45.31447192,2025/6/3 0:00
1495,Q6773,2025/6/3 0:00,29.85,113.49,23.2,荆州市,洪湖经开区,洪湖市,20.98,77,1005.1,22.5,40.654,test,41.35208727,2025/6/3 0:00
1496,Q8838,2025/6/3 0:00,29.85,115.2,45.8,黄石市,城区,阳新县,27.92,100,1002.6,22.9,59.3145,train,51.21839101,2025/6/3 0:00
1497,Q5620,2025/6/3 0:00,29.86,109.86,1175,恩施土家族苗族自治州,堰塘,鹤峰县,16.53,97,880.9,15,27.5045,train,29.75173438,2025/6/3 0:00
1498,Q6497,2025/6/3 0:00,29.86,112.09,40,荆州市,孟家溪,公安县,22.06,84,1004.2,21.9,37.9415,train,38.72467457,2025/6/3 0:00
1499,Q6750,2025/6/3 0:00,29.86,113.55,29.8,荆州市,曹市,洪湖市,22.95,76,1004.7,24.2,38.812,train,40.46753239,2025/6/3 0:00
1500,Q8107,2025/6/3 0:00,29.86,113.81,44,咸宁市,高铁岭,嘉鱼县,23.19,98,1003.5,20.2,39.01,test,43.98771468,2025/6/3 0:00
1501,Q8136,2025/6/3 0:00,29.86,113.85,46,咸宁市,廖家桥泵站,嘉鱼县,23.35,90,1002.7,21.7,38.1355,train,45.5900923,2025/6/3 0:00
1502,Q8135,2025/6/3 0:00,29.86,113.88,35,咸宁市,米埠,嘉鱼县,23,96,1003.1,20.4,57.504,train,47.99766785,2025/6/3 0:00
1503,Q8010,2025/6/3 0:00,29.86,114.28,37,咸宁市,咸安,咸安区,24.41,78,1003.5,24.8,41.4295,train,43.84396417,2025/6/3 0:00
1504,Q8014,2025/6/3 0:00,29.86,114.64,453,咸宁市,白云山,咸安区,19.18,89,956.5,18.7,46.177,train,45.93643863,2025/6/3 0:00
1505,Q5330,2025/6/3 0:00,29.87,108.81,869,恩施土家族苗族自治州,八家台,咸丰县,18.43,97,911.3,16.7,35.011,test,37.49758118,2025/6/3 0:00
1506,P2090,2025/6/3 0:00,29.87,111.8,100,常德市,盐井,澧县,25.69,99,996.9,21.7,53.1996,train,49.29503357,2025/6/3 0:00
1507,Q5326,2025/6/3 0:00,29.88,108.91,832,恩施土家族苗族自治州,李子溪,咸丰县,19.61,100,917.9,17.2,36.9773,train,36.45347953,2025/6/3 0:00
1508,P1909,2025/6/3 0:00,29.88,110.54,1123,常德市,南北,石门县,19.39,97,886.6,17.5,37.2599,train,33.56272901,2025/6/3 0:00
1509,Q8800,2025/6/3 0:00,29.88,115.41,14,黄石市,半壁山,阳新县,22.19,85,1006.2,21.8,37.942,train,40.03617402,2025/6/3 0:00
1510,P2089,2025/6/3 0:00,29.89,111.02,418,常德市,里山河水库,石门县,21.88,99,959.1,19.1,51.4204,test,50.16327086,2025/6/3 0:00
1511,Q8140,2025/6/3 0:00,29.89,113.71,36,咸宁市,铜山,嘉鱼县,23.31,83,1003.8,23,49.5115,train,45.58826897,2025/6/3 0:00
1512,Q9604,2025/6/3 0:00,29.89,115.91,16.9,黄冈市,孔垄,黄梅县,22.28,88,1006.2,21.3,42.6711,train,43.57445898,2025/6/3 0:00
1513,Q5539,2025/6/3 0:00,29.9,109.26,1180.2,恩施土家族苗族自治州,竹园,宣恩县,17.09,99,880.9,15.2,35.4845,train,35.51305307,2025/6/3 0:00
1514,Q5610,2025/6/3 0:00,29.9,110.34,1142,恩施土家族苗族自治州,五里,鹤峰县,16.58,93,884.9,15.7,29.545,train,30.85301583,2025/6/3 0:00
1515,Q6659,2025/6/3 0:00,29.9,113.08,24.7,荆州市,监利福田,监利市,23.69,88,1005.1,22.3,43.9365,test,44.06826559,2025/6/3 0:00
1516,Q9603,2025/6/3 0:00,29.9,115.79,27,黄冈市,蔡山,黄梅县,22.85,87,1006.1,21.9,44.2955,train,44.2578368,2025/6/3 0:00
1517,Q5634,2025/6/3 0:00,29.91,110.26,606.5,恩施土家族苗族自治州,水泉,鹤峰县,20.26,94,940.8,18.7,40.821,train,35.45093416,2025/6/3 0:00
1518,Q6758,2025/6/3 0:00,29.91,113.61,30,荆州市,乌林,洪湖市,22.56,88,1005.1,21.5,41.9235,train,40.50439704,2025/6/3 0:00
1519,Q8102,2025/6/3 0:00,29.91,113.68,28,咸宁市,陆溪,嘉鱼县,23.01,92,1004.8,21.1,38.898,train,43.36883922,2025/6/3 0:00
1520,Q8114,2025/6/3 0:00,29.91,113.81,28,咸宁市,九龙,嘉鱼县,23.22,94,1004.3,20.9,53.584,test,49.08441894,2025/6/3 0:00
1521,Q8012,2025/6/3 0:00,29.91,114.24,22,咸宁市,宝塔,咸安区,21.74,76,1005.7,23.3,44.625,train,46.0273667,2025/6/3 0:00
1522,Q5327,2025/6/3 0:00,29.92,108.91,847,恩施土家族苗族自治州,中心场,咸丰县,19.05,99,916.2,16.9,35.741,train,36.34420442,2025/6/3 0:00
1523,Q5632,2025/6/3 0:00,29.92,110.46,1194,恩施土家族苗族自治州,上六峰,鹤峰县,15.21,91,878.7,14.7,25.9655,train,30.25201575,2025/6/3 0:00
1524,Q6494,2025/6/3 0:00,29.92,112.1,44,荆州市,南平,公安县,22.06,84,1003.6,21.9,42.819,train,40.21112556,2025/6/3 0:00
1525,Q6754,2025/6/3 0:00,29.92,113.29,20,荆州市,洪狮渔场,洪湖市,23.17,83,1005,22.9,44.8665,test,43.95266698,2025/6/3 0:00
1526,Q8742,2025/6/3 0:00,29.92,114.84,50.8,黄石市,龙凤山庄,大冶市,22.61,83,1000.9,22.5,50.5295,train,40.9772713,2025/6/3 0:00
1527,Q0061,2025/6/3 0:00,29.92,114.88,57.7,黄石市,大广K2520,大冶市,20.19,75,1000.8,22.3,28.5995,train,36.60818279,2025/6/3 0:00
1528,Q8809,2025/6/3 0:00,29.92,115.27,34,黄石市,陶港,阳新县,22.06,85,1003.7,21.7,42.5795,train,42.30657169,2025/6/3 0:00
1529,Q5209,2025/6/3 0:00,29.93,108.71,474,恩施土家族苗族自治州,龙桥,利川市,20.73,98,956,18.4,39.438,train,37.39929368,2025/6/3 0:00
1530,P1910,2025/6/3 0:00,29.93,110.68,1469,常德市,东山峰,石门县,11.11,60,848.1,16.3,21.1932,test,28.68808326,2025/6/3 0:00
1531,Q6753,2025/6/3 0:00,29.93,113.23,30,荆州市,瞿家湾渡口,洪湖市,23.45,83,1004.9,23.1,42.4385,train,42.19261609,2025/6/3 0:00
1532,P1904,2025/6/3 0:00,29.94,110.78,285,常德市,壶瓶山,石门县,22.39,97,980.1,19.8,42.1469,train,37.69639659,2025/6/3 0:00
1533,Q6769,2025/6/3 0:00,29.94,113.34,20,荆州市,土地湖,洪湖市,23.15,86,1005.9,22.3,41.595,train,42.2952029,2025/6/3 0:00
1534,Q8003,2025/6/3 0:00,29.94,114.36,30,咸宁市,横沟桥,咸安区,24.64,91,1004.1,22.4,48.0675,train,49.04280594,2025/6/3 0:00
1535,Q8724,2025/6/3 0:00,29.94,114.7,63.8,黄石市,毛铺水库,大冶市,20.36,78,1000.3,21.8,33.8445,test,42.92485485,2025/6/3 0:00
1536,Q9703,2025/6/3 0:00,29.94,115.48,16,黄冈市,大法寺,武穴市,22.19,79,1006.1,23,39.7423,train,41.0597657,2025/6/3 0:00
1537,Q5301,2025/6/3 0:00,29.95,109.08,788.1,恩施土家族苗族自治州,黄金洞,咸丰县,19.17,99,921,17,43.172,train,39.87010084,2025/6/3 0:00
1538,Q0619,2025/6/3 0:00,29.95,113.83,30,荆州市,洪湖龙口汽渡码头,洪湖市,23.08,94,1004.3,20.8,54.445,train,51.40948759,2025/6/3 0:00
1539,Q8813,2025/6/3 0:00,29.95,115.39,18.1,黄石市,王曙,阳新县,21.91,73,1005.5,24.1,45.2305,train,43.91688701,2025/6/3 0:00
1540,Q5517,2025/6/3 0:00,29.96,109.35,1134.7,恩施土家族苗族自治州,荆竹坪,宣恩县,17.76,99,885.2,15.8,34.694,test,35.52213733,2025/6/3 0:00
1541,Q6498,2025/6/3 0:00,29.96,112.34,40,荆州市,麻豪口,公安县,21.93,80,1004,22.6,41.2125,train,41.00075578,2025/6/3 0:00
1542,Q6755,2025/6/3 0:00,29.96,113.18,23.5,荆州市,瞿家湾,洪湖市,23.13,87,1004.8,22.1,38.282,train,42.27221428,2025/6/3 0:00
1543,Q6761,2025/6/3 0:00,29.96,113.45,27.6,荆州市,汊河,洪湖市,22.75,82,1005.1,22.8,33.5345,train,37.57813492,2025/6/3 0:00
1544,Q8133,2025/6/3 0:00,29.96,113.92,29,咸宁市,三湖社区,嘉鱼县,23.07,90,1004.3,21.5,38.552,train,44.06628449,2025/6/3 0:00
1545,Q8009,2025/6/3 0:00,29.96,114.3,43,咸宁市,张公,咸安区,22.33,85,1002.1,21.9,57.0122,test,51.02661933,2025/6/3 0:00
1546,Q6401,2025/6/3 0:00,29.97,111.56,100.3,荆州市,洈水,松滋市,20.04,74,997.4,22.4,42.6855,train,41.55197125,2025/6/3 0:00
1547,Q6415,2025/6/3 0:00,29.97,111.7,76.2,荆州市,万家,松滋市,22.37,90,1000.8,21,41.1202,train,41.36437464,2025/6/3 0:00
1548,Q6951,2025/6/3 0:00,29.97,112.6,30.3,荆州市,秦市,江陵县,24.65,95,1004.8,21.7,44.609,train,45.26767458,2025/6/3 0:00
1549,Q8705,2025/6/3 0:00,29.97,114.68,42.1,黄石市,金牛,大冶市,21.53,84,1001.8,21.5,46.794,train,42.98886686,2025/6/3 0:00
1550,P1920,2025/6/3 0:00,29.98,111.07,274,常德市,太平,石门县,20.77,94,976.6,19.1,43.3238,test,42.12245073,2025/6/3 0:00
1551,Q6412,2025/6/3 0:00,29.98,111.78,69.2,荆州市,杨林市,松滋市,22.06,84,1000.4,21.9,36.1585,train,42.79382525,2025/6/3 0:00
1552,Q6651,2025/6/3 0:00,29.98,112.7,26.1,荆州市,监利汪桥,监利市,22.34,83,1004.8,22.3,46.682,train,43.25310753,2025/6/3 0:00
1553,Q6665,2025/6/3 0:00,29.98,113.05,31.9,荆州市,监利分盐,监利市,24.13,93,1004.8,21.7,51.8475,train,46.19373331,2025/6/3 0:00
1554,Q8118,2025/6/3 0:00,29.98,113.92,36,咸宁市,鱼岳,嘉鱼县,22.32,86,1004,21.7,43.809,train,41.36185652,2025/6/3 0:00
1555,Q9609,2025/6/3 0:00,29.98,116.02,20,黄冈市,下新,黄梅县,22.28,88,1006.1,21.3,42.9756,test,40.14392831,2025/6/3 0:00
1556,Q5530,2025/6/3 0:00,29.99,109.36,743.4,恩施土家族苗族自治州,洗草坝,宣恩县,18.59,96,926.8,17,33.9765,train,36.98039532,2025/6/3 0:00
1557,Q5633,2025/6/3 0:00,29.99,110.49,1137,恩施土家族苗族自治州,中坪,鹤峰县,15.41,94,882.5,14.4,25.434,train,26.90139299,2025/6/3 0:00
1558,Q6495,2025/6/3 0:00,29.99,112.01,48,荆州市,狮子口,公安县,22.46,85,1003,22,43.9235,train,46.19342687,2025/6/3 0:00
1559,Q6499,2025/6/3 0:00,29.99,112.11,37,荆州市,夹竹园,公安县,23.09,89,1003.9,21.7,38.131,train,39.68910757,2025/6/3 0:00
1560,Q6958,2025/6/3 0:00,29.99,112.46,31.3,荆州市,郝穴,江陵县,22.75,84,1004.4,22.4,47.5755,test,45.88749002,2025/6/3 0:00
1561,Q6772,2025/6/3 0:00,29.99,113.78,25.1,荆州市,洪湖龙口,洪湖市,22.04,86,1005.1,21.5,35.4715,train,45.72542109,2025/6/3 0:00
1562,Q8713,2025/6/3 0:00,29.99,114.68,41.5,黄石市,灵乡,大冶市,22.28,88,1003.2,21.3,45.6625,train,44.95662487,2025/6/3 0:00
1563,Q8132,2025/6/3 0:00,30,114.03,21,咸宁市,三畈,嘉鱼县,22.85,87,1005.1,21.9,44.8848,train,39.61609501,2025/6/3 0:00
1564,Q1320,2025/6/3 0:00,30,114.51,55,武汉市,湖泗祝祠,江夏区,21.54,82,1002.8,21.9,48.6444,train,47.98392826,2025/6/3 0:00
1565,Q0051,2025/6/3 0:00,30,115.59,38,黄冈市,黄黄K730,武穴市,22.03,87,1004.4,21.3,43.778,test,44.0280677,2025/6/3 0:00
1566,Q5516,2025/6/3 0:00,30.01,109.59,490.9,恩施土家族苗族自治州,长潭北,宣恩县,20.9,94,953.9,19.2,33.4955,train,33.92557383,2025/6/3 0:00
1567,Q5605,2025/6/3 0:00,30.01,110.27,1300,恩施土家族苗族自治州,清湖,鹤峰县,14.85,90,866.3,14.5,25.728,train,28.90439985,2025/6/3 0:00
1568,Q6759,2025/6/3 0:00,30.01,113.86,30,荆州市,大沙,洪湖市,22.51,90,1005.3,21.1,47.672,train,45.46094125,2025/6/3 0:00
1569,Q8103,2025/6/3 0:00,30.01,114.11,30,咸宁市,渡普,嘉鱼县,21.93,84,1003.5,21.8,31.732,train,38.82239927,2025/6/3 0:00
1570,Q8725,2025/6/3 0:00,30.01,114.56,12.4,黄石市,高河闸,大冶市,23.18,91,1005.3,21.4,47.455,test,47.22024495,2025/6/3 0:00
1571,Q8807,2025/6/3 0:00,30.01,115.17,144.4,黄石市,太子,阳新县,21.29,74,991.3,23.4,43.0155,train,43.19310143,2025/6/3 0:00
1572,Q8105,2025/6/3 0:00,30.02,114,24,咸宁市,新街,嘉鱼县,23.04,91,1005.1,21.3,36.603,train,41.99737247,2025/6/3 0:00
1573,Q1335,2025/6/3 0:00,30.02,114.25,21.7,武汉市,邓家洲,江夏区,20.88,79,1005.3,22,41.8255,train,44.16551489,2025/6/3 0:00
1574,Q1308,2025/6/3 0:00,30.02,114.46,40.8,武汉市,湖泗,江夏区,21.8,91,1003.4,20.4,52.1453,train,49.58662996,2025/6/3 0:00
1575,Q8825,2025/6/3 0:00,30.02,115.11,98.2,黄石市,王崇,阳新县,21.39,73,997,23.7,46.7325,test,45.48145795,2025/6/3 0:00
1576,Q0052,2025/6/3 0:00,30.02,115.67,42.5,黄冈市,黄黄K722,武穴市,21.61,88,1003,20.8,46.147,train,44.94817173,2025/6/3 0:00
1577,Q9704,2025/6/3 0:00,30.02,115.69,24,黄冈市,花桥,武穴市,22.07,91,1005.6,20.6,46.3275,train,44.72635777,2025/6/3 0:00
1578,Q6406,2025/6/3 0:00,30.03,111.37,136,荆州市,卸甲坪,松滋市,19.71,87,994,19.5,37.9252,train,37.00321181,2025/6/3 0:00
1579,Q6407,2025/6/3 0:00,30.03,111.69,43,荆州市,北干渠,松滋市,20.99,86,1001.6,20.7,44.9235,train,38.47353231,2025/6/3 0:00
1580,Q6403,2025/6/3 0:00,30.03,111.85,52.1,荆州市,纸厂河,松滋市,22.37,90,1002.9,21,50.502,test,45.4920958,2025/6/3 0:00
1581,Q0605,2025/6/3 0:00,30.03,112.4,50,荆州市,江陵航道码头,江陵县,24.39,94,1003.4,21.7,44.531,train,44.41893755,2025/6/3 0:00
1582,Q6657,2025/6/3 0:00,30.03,112.98,25.1,荆州市,监利周老嘴,监利市,22.6,85,1004.7,22.1,43.588,train,46.51090514,2025/6/3 0:00
1583,Q1307,2025/6/3 0:00,30.03,114.38,40,武汉市,山坡,江夏区,21.99,89,1002.9,20.9,40.8925,train,44.21490098,2025/6/3 0:00
1584,Q8822,2025/6/3 0:00,30.03,115.26,39,黄石市,军山,阳新县,21.92,79,1003.1,22.8,36.5745,train,40.56350659,2025/6/3 0:00
1585,Q0050,2025/6/3 0:00,30.03,115.47,41.4,黄冈市,黄黄K742,武穴市,21.49,77,1003.3,22.9,44.5705,test,46.41700788,2025/6/3 0:00
1586,Q0053,2025/6/3 0:00,30.03,115.75,22.2,黄冈市,黄黄K714,武穴市,22.4,89,1005.4,21.2,42.4975,train,45.74387496,2025/6/3 0:00
1587,Q0054,2025/6/3 0:00,30.03,115.82,23.1,黄冈市,黄黄K708,黄梅县,23.14,99,1005.9,20,43.912,train,45.06896455,2025/6/3 0:00
1588,Q0055,2025/6/3 0:00,30.03,115.9,25.2,黄冈市,黄黄K700,黄梅县,23.04,98,1005.3,20.1,45.1325,train,44.52179157,2025/6/3 0:00
1589,Q6418,2025/6/3 0:00,30.04,111.37,220,荆州市,卸甲坪村,松滋市,19.74,91,982.5,18.8,38.561,train,36.08185014,2025/6/3 0:00
1590,Q6660,2025/6/3 0:00,30.04,112.8,26.1,荆州市,监利黄歇口,监利市,22.59,79,1004.9,23.3,45.777,test,44.41531239,2025/6/3 0:00
1591,Q1342,2025/6/3 0:00,30.04,114.41,39.1,武汉市,陈六,江夏区,22.8,100,1003.7,19.6,43.7195,train,46.87468302,2025/6/3 0:00
1592,Q1321,2025/6/3 0:00,30.04,114.54,49,武汉市,舒安嗣孟,江夏区,22.18,92,1003.5,20.5,49.7381,train,47.68005224,2025/6/3 0:00
1593,Q8904,2025/6/3 0:00,30.04,114.63,27,鄂州市,牛石,梁子湖区,25.15,89,1005.5,23.1,46.2945,train,46.8448055,2025/6/3 0:00
1594,Q4203,2025/6/3 0:00,30.05,110.43,1139.2,宜昌市,湾潭,五峰土家族自治县,14.17,87,882.9,14.3,28.556,train,26.65784702,2025/6/3 0:00
1595,Q6502,2025/6/3 0:00,30.05,112.01,39.5,荆州市,斑竹垱,公安县,24.5,95,1003.8,21.6,50.9295,test,47.24120741,2025/6/3 0:00
1596,Q6751,2025/6/3 0:00,30.05,113.56,20,荆州市,黄家口,洪湖市,24.84,94,1005,22,43.8425,train,43.07744064,2025/6/3 0:00
1597,Q6764,2025/6/3 0:00,30.05,113.71,23.7,荆州市,大同湖,洪湖市,23.02,80,1005.2,23.4,44.648,train,41.72900619,2025/6/3 0:00
1598,Q8110,2025/6/3 0:00,30.05,114.06,29,咸宁市,余码头,嘉鱼县,22.95,89,1004.3,21.6,43.3185,train,42.41816338,2025/6/3 0:00
1599,Q1350,2025/6/3 0:00,30.05,114.24,22.2,武汉市,山坡东方红,江夏区,22.56,88,1005.3,21.5,44.1165,train,44.84969401,2025/6/3 0:00
1600,Q1336,2025/6/3 0:00,30.05,114.3,35.5,武汉市,前途,江夏区,23.18,91,1003.8,21.4,50.908,test,48.17193463,2025/6/3 0:00
1601,Q8721,2025/6/3 0:00,30.05,114.76,45.7,黄石市,茗山,大冶市,22.04,86,1002.6,21.5,40.463,train,42.5234326,2025/6/3 0:00
1602,Q5509,2025/6/3 0:00,30.06,109.83,1681,恩施土家族苗族自治州,椿木营,宣恩县,13.79,94,830.4,12.7,31.4599,train,31.98121661,2025/6/3 0:00
1603,Q5621,2025/6/3 0:00,30.06,110.07,1011.3,恩施土家族苗族自治州,云蒙,鹤峰县,17.31,99,897.7,15.4,35.6531,train,34.05131486,2025/6/3 0:00
1604,Q6496,2025/6/3 0:00,30.06,112.32,30,荆州市,杨家厂,公安县,22.57,87,1004.1,21.7,34.2795,train,42.15060769,2025/6/3 0:00
1605,Q6953,2025/6/3 0:00,30.06,112.63,30,荆州市,沙岗,江陵县,21.94,81,1004.6,22.4,32.2895,test,37.57718489,2025/6/3 0:00
1606,Q5603,2025/6/3 0:00,30.07,110.27,1382,恩施土家族苗族自治州,蛤蟆颈,鹤峰县,14.94,96,858.3,13.6,29.0135,train,27.28553205,2025/6/3 0:00
1607,Q6408,2025/6/3 0:00,30.07,111.63,164,荆州市,北河,松滋市,19.64,79,989.1,21,23.5045,train,31.82429781,2025/6/3 0:00
1608,Q0604,2025/6/3 0:00,30.07,112.22,11,荆州市,公安航道码头,公安县,24.12,88,1003.3,22.6,37.0585,train,39.79235744,2025/6/3 0:00
1609,Q1352,2025/6/3 0:00,30.07,114.43,38.5,武汉市,官堤,江夏区,22.34,95,1003.8,20.1,53.129,train,46.81712447,2025/6/3 0:00
1610,Q9617,2025/6/3 0:00,30.07,115.93,19.6,黄冈市,黄梅老站,黄梅县,23.51,100,1006.2,20.1,44.5,test,43.7203636,2025/6/3 0:00
1611,Q5241,2025/6/3 0:00,30.08,108.6,1074,恩施土家族苗族自治州,小河,利川市,16.96,97,892.6,15.4,25.8255,train,27.5636364,2025/6/3 0:00
1612,Q5208,2025/6/3 0:00,30.08,108.86,1469.7,恩施土家族苗族自治州,黄泥塘,利川市,14.71,97,856.6,13.2,26.7375,train,28.54048931,2025/6/3 0:00
1613,Q4209,2025/6/3 0:00,30.08,110.62,952.7,宜昌市,后河,五峰土家族自治县,16.07,98,904.4,14.4,29.884,train,25.96544852,2025/6/3 0:00
1614,Q4208,2025/6/3 0:00,30.08,110.97,853.1,宜昌市,清水湾,五峰土家族自治县,16.29,82,913.2,17.4,32.0885,train,32.41666802,2025/6/3 0:00
1615,Q0705,2025/6/3 0:00,30.08,112.31,7,荆州市,公安大桥进口白泵船,公安县,23.76,95,1002.4,21.1,51.733,test,42.09096816,2025/6/3 0:00
1616,Q8737,2025/6/3 0:00,30.08,114.95,13.5,黄石市,余修齐公园,大冶市,21.15,82,1005.6,21.6,40.567,train,40.9585128,2025/6/3 0:00
1617,Q5116,2025/6/3 0:00,30.09,109.17,881,恩施土家族苗族自治州,金龙坝,恩施市,17.75,94,913.2,16.6,35.376,train,31.1744544,2025/6/3 0:00
1618,Q6417,2025/6/3 0:00,30.09,111.4,626.8,荆州市,三堰淌,松滋市,18.66,76,938.1,20.8,27.632,train,33.23157218,2025/6/3 0:00
1619,Q1346,2025/6/3 0:00,30.09,114.31,40.7,武汉市,周李家,江夏区,22.81,97,1003.2,20.1,50.4235,train,47.63879839,2025/6/3 0:00
1620,Q9518,2025/6/3 0:00,30.09,115.37,26.5,黄冈市,土台,蕲春县,22.58,78,1005.8,23.5,51.3255,test,46.57003111,2025/6/3 0:00
1621,Q4204,2025/6/3 0:00,30.1,111.25,591.9,宜昌市,仁和坪,五峰土家族自治县,18.12,81,941.7,19.3,26.6575,train,28.30802848,2025/6/3 0:00
1622,Q6760,2025/6/3 0:00,30.1,113.97,30,荆州市,燕窝,洪湖市,23.09,89,1004.9,21.7,49.295,train,45.49422238,2025/6/3 0:00
1623,Q1338,2025/6/3 0:00,30.1,114.24,31.2,武汉市,合心,江夏区,24.01,99,1004.3,20.6,47.611,train,47.01681132,2025/6/3 0:00
1624,Q1323,2025/6/3 0:00,30.1,114.35,24,武汉市,山坡光星,江夏区,23.48,98,1005.6,20.4,44.0415,train,44.09154649,2025/6/3 0:00
1625,Q8720,2025/6/3 0:00,30.1,114.97,39.7,黄石市,大冶老站,大冶市,21.14,83,1003.9,21.4,40.7725,test,41.88011061,2025/6/3 0:00
1626,Q0056,2025/6/3 0:00,30.1,116.02,45.9,黄冈市,黄黄K685,黄梅县,1.2,5,1003.3,20.4,3.257,train,14.91555718,2025/6/3 0:00
1627,Q5626,2025/6/3 0:00,30.11,110.13,1215.7,恩施土家族苗族自治州,龚家垭,鹤峰县,16.08,100,877,14.1,30.3275,train,30.00155969,2025/6/3 0:00
1628,Q6954,2025/6/3 0:00,30.11,112.44,30.1,荆州市,熊河,江陵县,21.51,78,1004.5,22.7,41.574,train,42.7026151,2025/6/3 0:00
1629,Q7807,2025/6/3 0:00,30.11,112.77,27,省直辖县级行政区划,白鹭湖,潜江市,21.51,78,1005,22.7,37.165,train,41.68223284,2025/6/3 0:00
1630,Q6662,2025/6/3 0:00,30.11,113.11,25.8,荆州市,监利网市,监利市,22.02,77,1004.9,23.3,50.6105,test,47.13864483,2025/6/3 0:00
1631,Q1305,2025/6/3 0:00,30.11,114.19,24,武汉市,法泗,江夏区,23.35,90,1005,21.7,51.76,train,50.61187151,2025/6/3 0:00
1632,Q1351,2025/6/3 0:00,30.11,114.41,42.6,武汉市,新生,江夏区,22.69,93,1003.2,20.7,48.159,train,47.13153369,2025/6/3 0:00
1633,Q5109,2025/6/3 0:00,30.12,109.4,599.8,恩施土家族苗族自治州,芭蕉,恩施市,20.09,95,942.4,18.4,47.4595,train,44.54325118,2025/6/3 0:00
1634,Q6404,2025/6/3 0:00,30.12,111.85,48.2,荆州市,南海,松滋市,22.93,90,1003.6,21.4,46.7435,train,48.12927656,2025/6/3 0:00
1635,Q6771,2025/6/3 0:00,30.12,113.16,31.2,荆州市,府场,洪湖市,23.84,93,1004.7,21.5,40.7087,test,45.55434235,2025/6/3 0:00
1636,Q6767,2025/6/3 0:00,30.12,113.35,25.3,荆州市,峰口,洪湖市,21.67,83,1005,21.8,42.421,train,43.05213797,2025/6/3 0:00
1637,Q5515,2025/6/3 0:00,30.13,109.63,664.8,恩施土家族苗族自治州,中间河,宣恩县,19.35,95,935,17.8,36.097,train,36.54955423,2025/6/3 0:00
1638,Q1319,2025/6/3 0:00,30.13,114.48,35,武汉市,舒安未来家园,江夏区,21.19,89,1005.3,20.3,31.666,train,41.66686071,2025/6/3 0:00
1639,Q0737,2025/6/3 0:00,30.13,115.28,3,黄冈市,李家洲#3红浮,市辖区,22.45,86,1004.3,21.8,39.751,train,43.30961385,2025/6/3 0:00
1640,Q9616,2025/6/3 0:00,30.13,115.83,53,黄冈市,永安水库,黄梅县,21.73,93,1002,20,55.11,test,49.90581298,2025/6/3 0:00
1641,Q4213,2025/6/3 0:00,30.14,110.57,2213.7,宜昌市,北风垭,五峰土家族自治县,6.65,50,779.4,11.2,16.421,train,23.16228082,2025/6/3 0:00
1642,Q7910,2025/6/3 0:00,30.14,113.5,26.3,省直辖县级行政区划,杨林尾,仙桃市,26.43,100,1005.2,22,56.2545,train,51.73834163,2025/6/3 0:00
1643,Q8709,2025/6/3 0:00,30.14,114.73,26.5,黄石市,火石,大冶市,23.42,87,1004.4,22.3,43.4555,train,42.23309903,2025/6/3 0:00
1644,Q8600,2025/6/3 0:00,30.14,115.08,17.3,黄石市,汪仁,大冶市,21.01,80,1005.7,21.9,43.2565,train,39.89253771,2025/6/3 0:00
1645,Q0049,2025/6/3 0:00,30.14,115.33,21.4,黄冈市,黄黄K761,蕲春县,22.59,86,1005.4,21.9,44.5015,test,47.64430016,2025/6/3 0:00
1646,Q7916,2025/6/3 0:00,30.15,113.65,27.5,省直辖县级行政区划,沙原,仙桃市,24.69,94,1004.6,21.9,43.6,train,44.56019086,2025/6/3 0:00
1647,Q1302,2025/6/3 0:00,30.15,114.23,42,武汉市,安山,江夏区,22.87,92,1003,21,43.451,train,45.03392019,2025/6/3 0:00
1648,Q1345,2025/6/3 0:00,30.15,114.32,41.3,武汉市,安山英雄,江夏区,23.14,99,1003.2,20,38.9795,train,42.09031631,2025/6/3 0:00
1649,Q1333,2025/6/3 0:00,30.15,114.36,34.1,武汉市,三合,江夏区,22.24,94,1004.1,20.2,37.962,train,41.77799811,2025/6/3 0:00
1650,Q1730,2025/6/3 0:00,30.15,114.43,40,武汉市,天子山教育基地,江夏区,25.07,99,1004,21.3,50.0965,test,46.07253974,2025/6/3 0:00
1651,Q1309,2025/6/3 0:00,30.15,114.5,32.3,武汉市,舒安,江夏区,22.9,98,1003.8,20,46.517,train,45.57482192,2025/6/3 0:00
